Route,Flight_Count,Total_Emissions,Average_Distance,Emissions_per_Flight
MEL/DXB/ZRH_BRU/ZRH/DXB/MEL,1,7589.204610673258,2571.0,7589.204610673258
MEL/DXB/ZRH_LHR/SIN/MEL,2,15075.70090066836,1878.0,7537.85045033418
MEL/DXB/ZRH_VIE/DXB/MEL,1,7358.110889147396,2026.0,7358.110889147396
MEL/DXB/ZVJ/DXB/MEL,3,5398.696517899947,877.6666666666666,1799.565505966649
MEL/EWR_MEL/LAX_BOS/SFO/MEL,1,7571.48380886611,1982.0,7571.48380886611
MEL/EWR_MEL/LAX_EWR/LAX/MEL,3,51061.36198594672,6093.333333333333,17020.453995315573
MEL/EWR_MEL/LAX_EWR/SFO/MEL,1,7532.064066070622,1915.0,7532.064066070622
MEL/EWR_MEL/SFO_EWR/LAX/MEL,2,7532.064066070622,1799.5,3766.032033035311
MEL/FCO/PER/MEL,1,11578.358850196017,7667.0,11578.358850196017
MEL/HAK,1,0.0,188.0,0.0
MEL/HAK/CSX,1,195.98284995870773,520.0,195.98284995870773
MEL/HAK/PEK_CAN/HAK/MEL,1,569.4408945680495,305.0,569.4408945680495
MEL/HAN,14,29013.622357669276,833.6428571428571,2072.401596976377
MEL/HAN/DEL/SGN/MEL,4,18918.58334970405,1635.0,4729.645837426013
MEL/HAN/ICN,1,2370.6093029765643,452.0,2370.6093029765643
MEL/HAN/ICN/SGN,1,3138.3901649474637,2101.0,3138.3901649474637
MEL/HAN/LHR/SGN/MEL,1,7650.323294457094,1834.0,7650.323294457094
MEL/HAN/MEL,5,24184.217815669075,2429.2,4836.843563133815
MEL/HAN/SGN,1,0.0,10.0,0.0
MEL/HAN/SGN/MEL,12,38073.01143040194,1561.8333333333333,3172.750952533495
MEL/HAN/VTE,2,0.0,0.0,0.0
MEL/HAN/VTE/SGN/MEL,2,7091.213914990767,1950.0,3545.6069574953835
MEL/HAN_SGN/MEL,2,12749.918251839132,2437.5,6374.959125919566
MEL/HBA,49,6303.832049072304,173.2577551020408,128.6496336545368
MEL/HBA/MEL,84,18398.89258813632,368.63380952380953,219.03443557305144
MEL/HBA_LST/MEL,5,1117.3996892249424,334.386,223.47993784498848
MEL/HGH/MEL,1,3568.7524945496166,1455.0,3568.7524945496166
MEL/HKG,6,10003.21179562651,758.5,1667.2019659377518
MEL/HKG/AMS/HKG/MEL,7,41263.563715627955,1927.457142857143,5894.79481651828
MEL/HKG/AMS_CDG/HKG/MEL,1,21972.15531587371,5435.0,21972.15531587371
MEL/HKG/BKK,1,5934.820625866514,2916.0,5934.820625866514
MEL/HKG/BOM/HKG/MEL,1,15238.194679950599,4302.0,15238.194679950599
MEL/HKG/BOS,2,9081.006803621896,1057.0,4540.503401810948
MEL/HKG/CDG/HKG/MEL,2,15302.093184980076,1154.5,7651.046592490038
MEL/HKG/CEB/HKG/MEL,1,0.0,375.0,0.0
MEL/HKG/CJU/HKG/MEL,1,4124.245383851219,1398.0,4124.245383851219
MEL/HKG/CTS/HKG/MEL,2,9751.504080161722,927.0,4875.752040080861
MEL/HKG/DAC/HKG/MEL,2,8821.342809794714,2269.0,4410.671404897357
MEL/HKG/DAD/HKG/MEL,3,5996.607422089427,760.6666666666666,1998.8691406964756
MEL/HKG/DEL,1,7276.159304163611,4433.0,7276.159304163611
MEL/HKG/DEL/HKG/MEL,1,5018.241752570985,2667.0,5018.241752570985
MEL/HKG/DEL_MAA/HKG/MEL,2,16032.998038025667,4319.0,8016.499019012834
MEL/HKG/DXB/MUC/DXB/MEL,1,22381.157267765102,8650.0,22381.157267765102
MEL/HKG/FRA,1,3724.2615716327477,865.0,3724.2615716327477
MEL/HKG/FRA/DRS,2,0.0,65.0,0.0
MEL/HKG/FRA/HEL_MAN/ZRH/SIN/MEL,1,0.0,15.2,0.0
MEL/HKG/FRA/HKG/MEL,2,19365.362825372194,2798.0,9682.681412686097
MEL/HKG/FRA/SIN/MEL,2,0.0,0.0,0.0
MEL/HKG/FRA_CDG/HKG/MEL,1,12078.847601653693,3022.0,12078.847601653693
MEL/HKG/FUK/HKG/MEL,1,6806.647019824394,1408.0,6806.647019824394
MEL/HKG/HAN,1,1856.706050569288,977.0,1856.706050569288
MEL/HKG/HAN/HKG/MEL,10,45651.248833641825,1216.9,4565.124883364182
MEL/HKG/HAN_SGN/HKG/MEL,3,11579.63985842969,1241.0,3859.8799528098966
MEL/HKG/HEL/BER_LHR/HEL/SIN/MEL,1,21915.5233466571,10298.0,21915.5233466571
MEL/HKG/HEL/HKG/MEL,2,13771.594547268889,2230.0,6885.7972736344445
MEL/HKG/HEL/OUL_WAW/HEL/SIN/MEL,1,7220.684262887885,2283.0,7220.684262887885
MEL/HKG/HGH/HKG/PER,1,3514.143493062285,470.0,3514.143493062285
MEL/HKG/HGH_BKK/HKG/MEL,1,3958.9717833233335,949.0,3958.9717833233335
MEL/HKG/HGH_FOC/HKG/MEL,1,10828.242262249823,5272.0,10828.242262249823
MEL/HKG/HND_KIX/HKG/MEL,1,13204.687489006057,3600.0,13204.687489006057
MEL/HKG/ICN,1,2134.452495220089,1040.0,2134.452495220089
MEL/HKG/ICN/HKG/MEL,6,21344.524952200885,759.3333333333334,3557.4208253668144
MEL/HKG/ICN/NRT/MEL,3,12749.212777701425,1338.0,4249.737592567141
MEL/HKG/ICN_PEK/HKG/MEL,1,4248.290996501251,850.0,4248.290996501251
MEL/HKG/JFK,1,13282.294261636223,5064.0,13282.294261636223
MEL/HKG/JFK/HKG/MEL,5,62288.93134012034,2545.6,12457.786268024069
MEL/HKG/KHH/HKG/MEL,1,5816.084311737063,1418.0,5816.084311737063
MEL/HKG/KIX,1,2227.3962924534953,519.0,2227.3962924534953
MEL/HKG/KIX/HKG/MEL,9,45437.930615633675,1291.7777777777778,5048.6589572926305
MEL/HKG/KIX_HND/HKG/MEL,1,13204.687489006057,3792.0,13204.687489006057
MEL/HKG/KIX_NRT/HKG/MEL,1,4553.522766403955,2281.0,4553.522766403955
MEL/HKG/KTM/HKG/MEL,3,18146.067281876356,2333.6666666666665,6048.689093958786
MEL/HKG/KUL,1,2235.7142198323604,468.0,2235.7142198323604
MEL/HKG/KUL/HKG/MEL,4,26385.176163696513,1140.0,6596.294040924128
MEL/HKG/LAX,1,4285.902494214381,1683.0,4285.902494214381
MEL/HKG/LAX/GDL/LAX/HKG/MEL,2,9524.388497817059,1255.5,4762.1942489085295
MEL/HKG/LHR,1,3823.353402146184,2032.0,3823.353402146184
MEL/HKG/LHR/BER/LHR/HKG/SYD/AKL,2,17125.527526033904,1158.5,8562.763763016952
MEL/HKG/LHR/BER_FRA/HKG/MEL,1,12423.114430691054,3557.0,12423.114430691054
MEL/HKG/LHR/HKG/MEL,12,121669.65755458183,2688.1666666666665,10139.138129548486
MEL/HKG/LHR/HKG/SYD/MEL,2,7801.492583342555,1185.5,3900.7462916712775
MEL/HKG/LHR/IAD_BOS/LAX/MEL,1,25995.122610594324,26623.0,25995.122610594324
MEL/HKG/LHR/SIN/MEL,3,32018.84400175581,2721.3333333333335,10672.94800058527
MEL/HKG/LHR/SNN/LHR/HKG/MEL,1,7927.34644107495,1146.0,7927.34644107495
MEL/HKG/MAD/HKG/MEL,1,23374.320924070125,7887.0,23374.320924070125
MEL/HKG/MAN/HKG/MEL,1,22271.046264516925,8664.0,22271.046264516925
MEL/HKG/MEL,82,276365.6335906953,1407.594756097561,3370.3126047645765
MEL/HKG/MNL_CEB/HKG/MEL,1,6359.968041644826,1398.0,6359.968041644826
MEL/HKG/MXP/HKG/MEL,4,39133.152106816415,3215.5,9783.288026704104
MEL/HKG/MXP_CDG/HKG/MEL,5,56151.51239627694,3802.8,11230.302479255388
MEL/HKG/NGB_PVG/HKG/MEL,1,3868.1978801887617,1075.0,3868.1978801887617
MEL/HKG/NKG,6,3863.8580919910933,259.0,643.9763486651822
MEL/HKG/NKG_PVG/SYD/MEL,3,11573.130176133185,1049.3333333333333,3857.7100587110617
MEL/HKG/NRT/HKG/MEL,1,4652.252947900919,348.0,4652.252947900919
MEL/HKG/NRT_CTS/HKG/MEL,1,4764.00249399089,503.0,4764.00249399089
MEL/HKG/NRT_HND/CTS/HKG/MEL,1,7917.558468146635,1617.0,7917.558468146635
MEL/HKG/OKA_NRT/HKG/MEL,4,17283.929795248812,354.0,4320.982448812203
MEL/HKG/ORD/HKG/MEL,2,23320.04898013601,2822.5,11660.024490068005
MEL/HKG/ORD_LAX/HKG/MEL,1,8770.711947488582,2106.0,8770.711947488582
MEL/HKG/PEK,8,18178.784829511627,708.25,2272.3481036889534
MEL/HKG/PEK/HKG/MEL,7,33398.157608036854,1541.4285714285713,4771.165372576694
MEL/HKG/PEK_CAN/HKG/MEL,5,19039.012472189355,720.0,3807.8024944378712
MEL/HKG/PEK_CGK/MEL,1,0.0,1833.47,0.0
MEL/HKG/PEK_CGO/HKG/MEL,1,4092.4202704016484,978.0,4092.4202704016484
MEL/HKG/PEK_HKG/MEL,2,7562.080934437829,1171.0,3781.0404672189143
MEL/HKG/PEK_PVG/HKG/MEL,2,8121.190313904154,1019.5,4060.595156952077
MEL/HKG/PEK_PVG/SYD/MEL,1,4039.6195139966785,1165.0,4039.6195139966785
MEL/HKG/PEK_TAO/HKG/MEL,1,12042.683379894888,4509.0,12042.683379894888
MEL/HKG/PEK_WUH/HKG/MEL,2,7972.190919117527,941.0,3986.0954595587637
MEL/HKG/PEN/KUL/HKG/MEL,1,13176.371504397752,3629.0,13176.371504397752
MEL/HKG/PNH,4,8050.307106675565,835.75,2012.5767766688912
MEL/HKG/PNH/HKG/MEL,14,24143.688339697244,271.35714285714283,1724.5491671212317
MEL/HKG/PVG,1,1946.7566556709148,724.0,1946.7566556709148
MEL/HKG/PVG/HKG/MEL,10,49836.06653443041,1979.922,4983.606653443041
MEL/HKG/PVG/SYD/MEL,1,3872.5376683864306,956.0,3872.5376683864306
MEL/HKG/SIN,1,0.0,0.0,0.0
MEL/HKG/SYD/MEL,1,3483.4033266621313,1492.0,3483.4033266621313
MEL/HKG/TPE,1,1851.6429643386743,700.0,1851.6429643386743
MEL/HKG/TPE/HKG/MEL,12,29613.991362858727,847.1666666666666,2467.8326135715606
MEL/HKG/TPE/HKG/SYD/MEL,1,3852.285323463976,425.0,3852.285323463976
MEL/HKG/TPE/KIX/TPE/HKG/MEL,1,4472.151737697665,1455.0,4472.151737697665
MEL/HKG/TPE/MEL,4,14063.806952578587,1718.75,3515.9517381446467
MEL/HKG/TPE_FUK/NRT/MEL,1,3897.1298015065536,1325.0,3897.1298015065536
MEL/HKG/UBN,5,8981.91497310846,1075.2,1796.382994621692
MEL/HKG/UBN/HKG/MEL,1,3334.4039318755035,1488.0,3334.4039318755035
MEL/HKG/XMN,1,1777.8665649783052,446.0,1777.8665649783052
MEL/HKG/YYZ/HKG/MEL,9,55654.559796315465,2398.6555555555556,6183.839977368385
MEL/HKG/ZRH/DRS/FRA/SIN/MEL,5,38161.20421816737,2415.0,7632.240843633474
MEL/HKG/ZRH/HKG/MEL,1,21765.553502250154,7160.0,21765.553502250154
MEL/HKG/ZRH/OPO/ZRH/HKG/MEL,1,8184.117242770351,2011.0,8184.117242770351
MEL/HKG_DPS/MEL,1,2653.057184841507,1723.0,2653.057184841507
MEL/HKG_KUL/SIN/MEL,3,9257.8531726769,1116.0,3085.9510575589666
MEL/HKG_TPE/HKG/MEL,1,3518.844930276426,1279.0,3518.844930276426
MEL/HNL/MEL,7,43087.9628744557,1508.2857142857142,6155.423267779385
MEL/HNL/SYD/MEL,2,7985.210283710532,1171.5,3992.605141855266
MEL/IAD_MEL/LAX_DCA/SFO/MEL,1,7419.591221947704,2828.0,7419.591221947704
MEL/IAD_MEL/LAX_IAD/LAX/MEL,1,7395.722386860524,1824.0,7395.722386860524
MEL/IAD_MEL/LAX_IAD/PVD,1,11095.671005772701,5992.0,11095.671005772701
MEL/IAD_MEL/SFO_IAD/SFO/MEL,1,7443.460057034882,1873.0,7443.460057034882
MEL/IAH_MEL/LAX/MEL,3,54262.63320203363,15219.333333333334,18087.544400677874
MEL/IAH_MEL/LAX_IAH/UIO/IAH/SFO/MEL,1,8505.26156939784,2183.0,8505.26156939784
MEL/ICN/MEL,6,15385.99575680167,932.9666666666667,2564.332626133612
MEL/ICN/SYD,1,11006.528091265074,4100.0,11006.528091265074
MEL/ICN/TAS/ICN/MEL,1,6025.795912463083,1900.0,6025.795912463083
MEL/ICN_GMP/CJU,1,2021.9796510971735,917.0,2021.9796510971735
MEL/IND_MEL/SFO_IND/SFO/MEL,1,7091.937213023712,1712.0,7091.937213023712
MEL/IST/AMS,3,453.7680488925897,139.33333333333334,151.2560162975299
MEL/IST/BER,2,715.8496678087031,252.0,357.92483390435154
MEL/IST/BIO,2,1082.6978355223046,423.0,541.3489177611523
MEL/IST/CDG/IST/KUL/MEL,2,8610.863082207781,1176.0,4305.431541103891
MEL/IST/NAP,1,254.81075433079874,482.0,254.81075433079874
MEL/IST/RMO,1,0.0,1991.0,0.0
MEL/IST/YUL/IST/MEL,2,6939.321328072359,1133.0,3469.6606640361797
MEL/JFK_MEL/LAX_BOS/PHL/LAX/SFO/LAX/MEL,2,7841.635624170992,1943.0,3920.817812085496
MEL/JFK_MEL/LAX_DCA/LAX/MEL,4,29841.83024323634,1703.5,7460.457560809085
MEL/JFK_MEL/LAX_JFK/AKL/MEL,1,7561.357636404883,2835.0,7561.357636404883
MEL/JFK_MEL/LAX_JFK/LAX/MEL,2,15048.938873449397,3101.5,7524.469436724698
MEL/KIX/CNS/MEL,1,3647.953629157072,1737.0,3647.953629157072
MEL/KIX/MEL,1,10533.54627428932,3621.0,10533.54627428932
MEL/KUL,9,11397.368754127603,675.0077777777777,1266.374306014178
MEL/KUL/BKI/KUL/MEL,1,3586.8349453732367,1282.0,3586.8349453732367
MEL/KUL/BKI_KCH/KUL/MEL,1,3440.0054446854433,680.0,3440.0054446854433
MEL/KUL/BKK,2,3402.3939469723146,778.0,1701.1969734861573
MEL/KUL/BLR/KUL/MEL,2,8273.082900822561,1083.5,4136.5414504112805
MEL/KUL/BOM,1,2235.7142198323604,462.0,2235.7142198323604
MEL/KUL/CNX/KUL/MEL,1,3664.2278348983295,845.0,3664.2278348983295
MEL/KUL/DAC/KUL/MEL,1,4025.8768513707273,1175.0,4025.8768513707273
MEL/KUL/DEL/KUL/MEL,1,4577.753250507605,1553.0,4577.753250507605
MEL/KUL/IST/KUL/MEL,1,6597.201358489472,3076.0,6597.201358489472
MEL/KUL/IST/TLL/IST/KUL/MEL,1,7530.255820988257,1132.0,7530.255820988257
MEL/KUL/KCH/KUL/MEL,9,19759.0556639859,593.0,2195.4506293317663
MEL/KUL/KTM/KUL/MEL,1,4323.875640943982,1283.0,4323.875640943982
MEL/KUL/LHR,1,0.0,16.0,0.0
MEL/KUL/MAA,1,5834.141569481431,3284.0,5834.141569481431
MEL/KUL/MAA/KUL/MEL,4,16094.827829087571,1651.25,4023.706957271893
MEL/KUL/MEL,41,90939.06277711615,796.4878048780488,2218.0259213930767
MEL/KUL/SDK_KCH/KUL/MEL,1,0.0,67.0,0.0
MEL/KUL/SGN/KUL/MEL,3,3317.768077117773,487.6666666666667,1105.922692372591
MEL/LAS_MEL/LAX_LAS/SFO/MEL,1,5946.594777855629,3331.0,5946.594777855629
MEL/LAS_MEL/SFO_LAS/SFO/MEL,1,5988.9077127829,1902.0,5988.9077127829
MEL/LAX,9,31263.465090787482,2271.222222222222,3473.7183434208314
MEL/LAX/ABQ/LAX/MEL,1,6226.1494675887925,1652.0,6226.1494675887925
MEL/LAX/ABQ_LAX/MEL,1,5981.3130834369795,2472.0,5981.3130834369795
MEL/LAX/AUS/LHR/BCN/DOH/MEL,2,9129.829420845672,1807.0,4564.914710422836
MEL/LAX/BOS/DFW/MEL,3,15293.413608584737,2086.3333333333335,5097.8045361949125
MEL/LAX/BOS/LAX/MEL,1,7619.944777073412,1443.0,7619.944777073412
MEL/LAX/BOS/SFO/MEL,1,7630.070949534638,1836.0,7630.070949534638
MEL/LAX/BOS_JFK/DFW/MEL,1,7582.333279360283,1714.0,7582.333279360283
MEL/LAX/BOS_LAX/SYD/MEL,1,6683.635473426375,1740.0,6683.635473426375
MEL/LAX/BOS_MEM/DFW/MEL,1,7238.4050646950345,4002.0,7238.4050646950345
MEL/LAX/BOS_YUL/LAX/MEL,1,7567.505669684915,2770.0,7567.505669684915
MEL/LAX/BWI/DFW/MEL,2,14840.629039961299,3113.0,7420.3145199806495
MEL/LAX/BWI/LAX/MEL,1,11865.92290739193,8613.0,11865.92290739193
MEL/LAX/DCA/DFW/MEL,1,7397.530631942888,4056.0,7397.530631942888
MEL/LAX/DCA/LAX/MEL,4,28845.279655598893,4418.75,7211.319913899723
MEL/LAX/DCA_BWI/CLT/YVR/DFW/MEL,1,7738.204005459885,3128.0,7738.204005459885
MEL/LAX/DCA_IAD/LAX/MEL,2,11832.942723769866,5238.5,5916.471361884933
MEL/LAX/DCA_JFK/LAX/MEL,1,7460.457560809085,2604.0,7460.457560809085
MEL/LAX/DCA_LAX/MEL,1,10505.634982909854,5943.0,10505.634982909854
MEL/LAX/DCA_ORD/LAX/MEL,1,7197.900374850124,3267.0,7197.900374850124
MEL/LAX/DCA_PHL/DFW/MEL,1,7416.698029815924,1626.0,7416.698029815924
MEL/LAX/DEN/ATL/EWR/SFO/MEL,1,12252.427515454045,4904.0,12252.427515454045
MEL/LAX/DEN/DFW/MEL,1,6682.912175393432,2873.0,6682.912175393432
MEL/LAX/DEN/IAD/LAX/MEL,1,11846.250517161225,3387.0,11846.250517161225
MEL/LAX/DEN/LAX/MEL,3,19042.990611370555,2923.3333333333335,6347.663537123518
MEL/LAX/DFW/DTW/DFW/MEL,1,0.0,27.1,0.0
MEL/LAX/DFW/PHL/LAX/MEL,2,7520.12964852703,1454.5,3760.064824263515
MEL/LAX/EWR/ITH/EWR/DCA_IAD/SFO/MEL,1,7687.211494137277,4216.0,7687.211494137277
MEL/LAX/EWR/SFO/MEL,1,7532.064066070622,2117.0,7532.064066070622
MEL/LAX/EWR/SJU/DEN/SFO/MEL,1,7528.085926889422,1566.0,7528.085926889422
MEL/LAX/IAD/DFW/MEL,3,21450.931451046767,5585.333333333333,7150.310483682256
MEL/LAX/IAD/LAX/MEL,2,7395.722386860524,2561.85,3697.861193430262
MEL/LAX/IAD/SFO/MEL,2,14839.182443895408,2356.5,7419.591221947704
MEL/LAX/IAD_DCA/DFW/SYD/MEL,1,7385.95786341577,1717.0,7385.95786341577
MEL/LAX/IAH/BOG/EWR/LAX/MEL,1,8828.214141107692,2064.0,8828.214141107692
MEL/LAX/JFK/AKL/MEL,5,7561.357636404883,605.6,1512.2715272809767
MEL/LAX/JFK/LAX/MEL,12,80508.53316660035,3736.0833333333335,6709.044430550029
MEL/LAX/JFK_BOS/DFW/MEL,3,15197.938268236025,1134.0,5065.979422745341
MEL/LAX/JFK_MSP/DFW/MEL,1,7345.091524554392,3258.0,7345.091524554392
MEL/LAX/LAS/LAX/MEL,2,15350.500751943411,5726.0,7675.250375971706
MEL/LAX/LAS_MEM/DFW/SYD/MEL,2,20380.59627901177,7619.0,10190.298139505885
MEL/LAX/LHR/BOS/DCA_BOS/LAX/MEL,1,28925.302647468514,12088.0,28925.302647468514
MEL/LAX/MCO,1,3668.205974079526,1104.0,3668.205974079526
MEL/LAX/MEL,72,390068.99895022745,2399.5041666666666,5417.624985419826
MEL/LAX/MIA/CUR/MIA/DFW/MEL,1,8257.170344097776,4443.0,8257.170344097776
MEL/LAX/MIA/PTY/MIA/LAX/SYD/MEL,2,0.0,115.0,0.0
MEL/LAX/MIA/UIO,1,4364.380330788891,2924.0,4364.380330788891
MEL/LAX/OKC/DFW/MEL,2,13284.814971097043,3548.5,6642.407485548521
MEL/LAX/ORD,1,0.0,0.0,0.0
MEL/LAX/ORD/DFW/MEL,1,7063.366940722392,1487.0,7063.366940722392
MEL/LAX/ORD/LAX/MEL,6,34996.775324033886,2468.8333333333335,5832.795887338981
MEL/LAX/ORD/MSP_DTW/DEN/LAX/MEL,1,7210.91973944313,1928.0,7210.91973944313
MEL/LAX/ORD/SFO/MEL,2,14026.918752898404,1967.5,7013.459376449202
MEL/LAX/ORD_BOS/LAX/MEL,1,7309.6499209400945,3235.0,7309.6499209400945
MEL/LAX/ORD_DFW/MEL,3,0.0,0.0,0.0
MEL/LAX/ORD_IND/DFW/MEL,4,7048.177682030551,756.5,1762.0444205076378
MEL/LAX/PDX/LAX/MEL,2,12666.395152929243,3894.0,6333.197576464621
MEL/LAX/PHL,1,0.0,0.0,0.0
MEL/LAX/PHL/DFW/MEL,1,7477.455064583286,3323.0,7477.455064583286
MEL/LAX/PHL/LAX/MEL,13,68711.1354611599,2240.923076923077,5285.471958550761
MEL/LAX/PHL_EWR/DFW/LAX/MEL,3,7549.423218861293,1038.0,2516.4744062870977
MEL/LAX/PHL_LAX/MEL,1,6602.626093736559,2287.0,6602.626093736559
MEL/LAX/PHL_YVR/SYD/MEL,1,6710.759149661804,3539.0,6710.759149661804
MEL/LAX/PHX/SLC/PHX/LAX/MEL,3,6373.70226630953,1138.6666666666667,2124.567422103177
MEL/LAX/PHX_TUS/DFW/ATL/LAX/MEL,1,7132.0802538521475,2016.0,7132.0802538521475
MEL/LAX/SAN/LAX/MEL,2,0.0,0.0,0.0
MEL/LAX/SAN/SFO/SYD/MEL,1,5920.917697686089,2807.0,5920.917697686089
MEL/LAX/SAN_PHX/LAX/MEL,1,0.0,286.27,0.0
MEL/LAX/SEA,1,3210.3583192254714,841.0,3210.3583192254714
MEL/LAX/SEA/DFW/MEL,1,7085.789179743681,2610.0,7085.789179743681
MEL/LAX/SEA/LAX/MEL,4,37881.48290556914,5407.75,9470.370726392284
MEL/LAX/SEA/SFO/MEL,5,18900.862547896904,993.2,3780.172509579381
MEL/LAX/SEA/SFO/SYD/MEL,2,0.0,300.0,0.0
MEL/LAX/SEA/YYC/YYZ/DFW/SYD/MEL,4,7676.7236726595775,1381.5,1919.1809181648944
MEL/LAX/SEA_ATL/SFO/MEL,1,6826.848483949444,1364.0,6826.848483949444
MEL/LAX/SEA_LAX/MEL,1,17627.224788754967,7891.0,17627.224788754967
MEL/LAX/SEA_MSY/DFW/MEL,2,6646.023975713246,1509.5,3323.011987856623
MEL/LAX/SEA_PDX/LAX/MEL,1,18492.435429564277,14801.0,18492.435429564277
MEL/LAX/SFO,1,8662.593809799859,5266.0,8662.593809799859
MEL/LAX/SFO/LAX/MEL,1,0.0,14760.87,0.0
MEL/LAX/SFO_ORD/LAX/MEL,1,6489.79160059717,3296.0,6489.79160059717
MEL/LAX/SYD/MEL,1,5741.901434532252,1510.0,5741.901434532252
MEL/LAX/YUL/LAX/MEL,2,15030.133124592832,3515.0,7515.066562296416
MEL/LAX/YUL/LAX/SYD/MEL,2,19552.4723224711,4916.5,9776.23616123555
MEL/LAX/YUL/ORD/LAX/MEL,2,7523.746138691754,1575.0,3761.873069345877
MEL/LAX/YUL/SFO/MEL,1,0.0,0.0,0.0
MEL/LAX/YUL_JFK/LAX/MEL,1,7519.767999510557,2713.0,7519.767999510557
MEL/LAX/YUL_LAX/SFO/MEL,1,6723.778514254814,2684.0,6723.778514254814
MEL/LAX/YVR/SYD/MEL,2,19940.860497384216,5935.0,9970.430248692108
MEL/LAX/YYC/LAX/MEL,2,13204.528889440171,3384.5,6602.2644447200855
MEL/LAX/YYZ/LAX/MEL,2,7308.92662290715,2211.56,3654.463311453575
MEL/LAX_ABQ/LAX/MEL,2,11962.626166873959,2703.0,5981.3130834369795
MEL/LAX_IAD/LAX/MEL,2,0.0,236.4,0.0
MEL/LAX_PHL/LAX/MEL,1,6602.626093736559,2821.0,6602.626093736559
MEL/LAX_SAN/DFW/MEL,1,6566.822841105793,1256.0,6566.822841105793
MEL/LAX_SAN/LHR_FCO/DXB/MEL,1,8491.157257755416,2565.0,8491.157257755416
MEL/LAX_SFO/LAX/MEL,2,5858.352417836364,1051.5,2929.176208918182
MEL/LAX_SFO/MEL,1,5712.6078641979875,712.0,5712.6078641979875
MEL/LAX_SFO/SYD/MEL,2,33148.579314788614,14722.0,16574.289657394307
MEL/LAX_YYZ/LHR/SIN/MEL,1,7950.853627145654,3574.0,7950.853627145654
MEL/LHR,1,3795.8680768942822,2332.0,3795.8680768942822
MEL/LHR/AMS/LHR/PER/MEL,1,7823.914822363847,4222.0,7823.914822363847
MEL/LHR/BER,1,11629.479752647778,8207.0,11629.479752647778
MEL/LHR/BER/LHR/PER/MEL,1,8095.874882751087,4036.0,8095.874882751087
MEL/LHR/BER_BCN/DXB/MEL,1,22744.02808149268,10006.0,22744.02808149268
MEL/LHR/BER_HAM/DXB/MEL,3,22551.059890087945,4579.0,7517.019963362648
MEL/LHR/BOS_LAX/MEL,3,7845.613763352188,1044.6666666666667,2615.2045877840624
MEL/LHR/DUB/LHR/MEL,1,7800.045987276665,3421.0,7800.045987276665
MEL/LHR/DUB_LHR/SIN/MEL,1,7697.699315614977,2152.0,7697.699315614977
MEL/LHR/DXB/MEL,3,44632.28418371215,10767.113333333333,14877.428061237384
MEL/LHR/FCO/DXB/CGK/MEL,1,7765.689330711788,3410.0,7765.689330711788
MEL/LHR/FCO/LHR/PER/MEL,1,0.0,51.5,0.0
MEL/LHR/FLR_LHR/PER/MEL,1,7940.727454684428,3500.0,7940.727454684428
MEL/LHR/GLA,1,11369.392190319644,6143.0,11369.392190319644
MEL/LHR/HEL_ATH/DXB/MEL,1,22067.59067140541,12666.0,22067.59067140541
MEL/LHR/HEL_DUB/LHR/SIN/MEL,1,8107.809300294675,3248.0,8107.809300294675
MEL/LHR/HER/LHR/SIN/MEL,2,8815.194776514685,2519.0,4407.597388257343
MEL/LHR/LIN/LHR/MEL,2,8022.098483390718,1867.0,4011.049241695359
MEL/LHR/MAD_FRA/DXB/MEL,1,7836.572537940378,2827.0,7836.572537940378
MEL/LHR/MEL,23,255832.7650568981,5896.555217391304,11123.163698126004
MEL/LHR/MUC/LHR/MEL,1,8007.632522731822,2163.0,8007.632522731822
MEL/LHR/NAP_FCO/LHR/PER/MEL,1,8358.070419693575,4013.0,8358.070419693575
MEL/LHR/OSL/LHR/MEL,4,8124.083506035933,961.0,2031.0208765089833
MEL/LHR/OTP/LHR/MEL,1,8530.57700055091,3774.0,8530.57700055091
MEL/LHR/OTP_LHR/SIN/MEL,1,8062.964822252099,2780.0,8062.964822252099
MEL/LHR/PER/MEL,1,7666.9591492148265,4393.0,7666.9591492148265
MEL/LHR/SIN/MEL,2,7593.544398870926,2259.0,3796.772199435463
MEL/LHR/SYD/MEL,1,12432.950625806408,7488.0,12432.950625806408
MEL/LHR/VIE/LHR/MEL,1,8155.908619485507,3312.0,8155.908619485507
MEL/LHR_BER/LHR/MEL,1,22637.056584083533,14412.0,22637.056584083533
MEL/LHR_BUD/DXB/MEL,3,7366.4288165262615,1019.6666666666666,2455.4762721754205
MEL/LHR_CMN/DXB/MEL,2,15661.57230735364,1990.0,7830.78615367682
MEL/LHR_FCO/DXB/MEL,1,7437.312023754854,2796.0,7437.312023754854
MEL/LHR_FRA/CLT/SAV_DCA/DTW/PHX/SMF_LAX/MEL,1,9310.65392908187,4313.0,9310.65392908187
MEL/LHR_LCY/AMS_FLR/LCY_LHR/SYD/CBR/MEL,1,8119.02041980532,3571.0,8119.02041980532
MEL/LHR_LCY/BER/LHR/MEL,1,0.0,276.0,0.0
MEL/LHR_LIN/LHR/PER/MEL,2,7882.140314015899,1712.0,3941.0701570079495
MEL/LHR_STN/DXB/MEL,1,7695.529421516142,3426.0,7695.529421516142
MEL/LHR_ZRH/LHR/BOS_LAX/MEL,2,16040.58047661671,3617.0,8020.290238308355
MEL/LST,20,1998.823861670544,179.4455,99.9411930835272
